"","6872-JK-1","6872-JK-2","6872-JK-3","6872-JK-4","6872-JK-51","6872-JK-52-REPREP","6872-JK-53","6872-JK-54","6872-JK-77","11067-JK-10","11067-JK-11","11067-JK-18","11067-JK-19","11067-JK-20","11067-JK-21","11067-JK-22","11067-JK-5","11067-JK-6","11067-JK-7","11067-JK-8","11067-JK-9","12039-JR-1","12039-JR-10","12039-JR-11","12039-JR-12","12039-JR-13","12039-JR-14","12039-JR-15","12039-JR-16","12039-JR-17","12039-JR-18","12039-JR-19","12039-JR-2","12039-JR-3","12039-JR-4","12039-JR-5","12039-JR-6","12039-JR-7","12039-JR-8","12039-JR-9","11391-JR-1","11391-JR-10","11391-JR-11","11391-JR-12","11391-JR-13","11391-JR-14","11391-JR-15","11391-JR-16","11391-JR-2","11391-JR-3","11391-JR-4","11391-JR-5","11391-JR-6","11391-JR-7","11391-JR-8","11391-JR-9"
"Npas1",6.09968082935847,5.7596322314236,6.51754877237342,5.83270918954015,6.21510566847637,6.12389284720082,6.18488812201902,6.16753038399727,6.03990875570107,6.01583299328885,6.21097602797449,6.17323370928213,5.94087849169877,5.90523573288163,6.31811832992133,5.9012690689634,6.05386185845648,6.04427250053516,6.20190099028524,6.11433451090093,6.37461485259854,6.19208074639913,5.89975355879801,6.28068695394656,6.31393199416347,6.05687557118678,6.09419923371633,5.95353703072196,5.94335979717283,6.11803123717702,6.02364901956902,5.93408081530225,6.24642973466661,6.11285729643496,6.23826569594061,5.90998037596313,6.3295687457098,6.10342106968602,6.17113340580524,6.06449540671962,6.13171992061456,5.93004784159898,6.29324690405105,6.23297068881681,6.07566420407862,6.24951482959883,6.00390523586573,6.21868050176845,6.09528185162086,6.14182830959033,6.15992443354972,5.85885534411355,5.98022008133601,6.14103305339492,6.02612064628667,6.1336915760975
"Nppa",5.38611787564184,5.31609337945642,5.0634384007946,5.0634384007946,5.99464790396968,6.2510621638446,5.40760294657698,5.64546753551087,5.0634384007946,5.63001973378368,5.34404904321423,5.34404904321423,5.34404904321423,5.55186377073549,5.34404904321423,5.34404904321423,5.71345345289104,5.34404904321423,5.34404904321423,5.57573029747491,5.70899878579425,5.70568008210088,5.32544821917459,5.78694430664684,5.56266563400045,5.69402264803327,5.56724529240632,5.32544821917459,5.67758468294624,5.71527165731299,5.32544821917459,5.55897007899921,5.32544821917459,5.32544821917459,5.32544821917459,5.32544821917459,5.32544821917459,5.32544821917459,5.32544821917459,5.32544821917459,5.30287968132929,5.51778739573065,5.58075762009627,5.30287968132929,5.30287968132929,5.51871367214519,5.30287968132929,5.51668421309759,5.71042572001548,5.30287968132929,5.50815960814175,5.6268046838118,5.60113677738702,5.75058499784115,5.30287968132929,5.30287968132929
"Nps",5.37892099548699,5.37892099548699,5.37892099548699,5.37892099548699,5.61552054443252,5.37892099548699,5.62256989352233,5.7164687043663,5.37892099548699,5.54506952602512,5.70937777536856,5.47508248323251,5.25909883545567,5.46691356297693,5.25909883545567,5.47970934933502,5.56098980074552,5.4792695311039,5.25909883545567,5.5863954556351,5.55734282953445,5.5722919774569,5.52314663729167,5.19206011453061,5.60201507652793,5.45303496288777,5.60989342550075,5.72596318450329,5.44136644068717,5.4175803959649,5.51774447808302,5.52195136328931,5.46705691630012,5.40416026575641,5.19206011453061,5.58217117380035,5.43277433682701,5.63438471137431,5.19206011453061,5.44424177567046,5.50163574951254,5.20573539903945,5.40237639230734,5.70118583150287,5.20573539903945,5.20573539903945,5.65994707155116,5.68208769608016,5.78020799766364,5.20573539903945,5.61526531923085,5.60204747093842,5.41682245103089,5.20573539903945,5.52325356671209,5.60308921870498
"Npy5r",5.28222819819548,5.53488317685729,5.54225035320184,5.28222819819548,5.28222819819548,5.28222819819548,5.28222819819548,5.28222819819548,5.89219748094903,5.60304773411946,5.19928072464507,5.41526437242191,5.19928072464507,5.40709545216633,5.71602578596756,5.51096863512865,5.19928072464507,5.19928072464507,5.50558869089435,5.43096197890575,5.49752471872384,5.54529720942681,5.27604478024989,5.27604478024989,5.27604478024989,5.27604478024989,5.61759962446416,5.27604478024989,5.52535110640644,5.27604478024989,5.27604478024989,5.60593602900858,5.27604478024989,5.64275593853783,5.27604478024989,5.66615583951963,5.27604478024989,5.81673397890905,5.27604478024989,5.27604478024989,5.27826164142228,5.27826164142228,5.61832969917671,5.27826164142228,5.27826164142228,5.27826164142228,5.50606985474548,5.64790898091283,5.6113885663994,5.27826164142228,5.27826164142228,5.83699703368455,5.27826164142228,5.27826164142228,5.27826164142228,5.50815647340232
"Nr2e3",5.5392402576084,5.31083413442079,5.31083413442079,5.31083413442079,5.31083413442079,5.31083413442079,5.31083413442079,5.31083413442079,5.31083413442079,5.21179516912264,5.4138192594148,5.21179516912264,5.21179516912264,5.67489411191009,5.51119785871676,5.52348307960622,5.21179516912264,5.21179516912264,5.4285906171267,5.21179516912264,5.21179516912264,5.24322173445166,5.24322173445166,5.24322173445166,5.24322173445166,5.24322173445166,5.24322173445166,5.24322173445166,5.49252806060821,5.24322173445166,5.24322173445166,5.24322173445166,5.63154168650452,5.24322173445166,5.4994804675046,5.562068080215,5.48393595674805,5.55660245905039,5.24322173445166,5.24322173445166,5.26996430651762,5.48487202091897,5.26996430651762,5.26996430651762,5.26996430651762,5.26996430651762,5.26996430651762,5.26996430651762,5.26996430651762,5.26996430651762,5.26996430651762,5.49925390494806,5.56822140257534,5.26996430651762,5.58748247419026,5.26996430651762
"Nrgn",6.57080991792145,5.99378484087915,6.48099230080518,6.19775311130755,6.52012130725503,6.23368561293229,6.59226477429048,6.85397170885391,6.65182344623492,6.44135896994913,6.53869709168172,6.40624948672175,6.14843347759868,6.3739291319593,6.08615379048715,6.66720467674248,6.46820085628214,6.54126554423175,6.62916857092341,6.68027942271136,6.47933500801777,6.52958343613916,6.52080281512453,6.4034917804986,6.57627866681738,6.34874818918976,6.46432573253504,6.45582491602628,6.54523842819428,6.36984692623679,6.52340046236803,6.40440192029742,6.6606652241715,6.47154947230318,6.39189713311464,6.27232022162414,6.41045167964784,6.30682194437647,6.40813599430958,6.58165210026089,6.52069103198125,6.43946397951497,6.51442090936059,6.23319949212485,6.34214018652449,6.39627014158847,6.09350123257431,6.31228869309454,6.47696914579145,6.61329168870508,6.5390609468123,6.59225397329609,6.60462270860802,6.65240650730896,6.54971306122618,6.4000743378973
"Nsdhl",8.73235450634046,8.58534342163872,8.73483524694542,8.72922281921005,8.60251638758095,8.87845524214255,8.67610633800974,8.46898994584748,8.46065701724949,8.53989301509059,8.60161360817844,8.7505624808817,9.00224333949074,8.5996527166592,8.70444988491531,8.71240882712435,8.33372097843107,8.75012017862334,8.68875592716477,8.51343565213032,8.62778462459665,8.14455882375137,8.62552182111248,8.15338842162692,8.48548579104128,8.53946222303521,8.63530350251619,8.7642575223231,8.60380753906614,8.64090613650815,9.32325989528496,9.33322309759378,8.70701477681557,8.88544762799962,8.74578571573718,8.85829414039083,8.49175292848101,8.53857373317074,8.49663717693256,8.41633441264985,8.6169187018547,8.49178068669952,8.5635412100602,8.59009586218482,8.69614952087918,8.66335568094776,8.59156460127327,8.75950803409871,8.69212695101008,8.81688901900563,8.63013007283797,8.76241783808624,8.89577253801999,8.52747060189034,8.518333218886,8.61680043998093
"Nubp1",9.63070845183725,9.33169569502541,9.58750141276759,9.62578925552847,9.4997296868819,9.80234582422688,9.83874802987924,9.45059101060412,9.29246146658204,9.55300424176403,9.65870617511496,9.36669274027389,9.59225986522014,9.45093772877334,9.50983843906981,9.58106985538631,9.72970110863943,9.61799022158888,9.546364466411,9.59891394202408,9.54061566017798,9.75177628333476,9.65711318546886,9.62601711969867,9.6149127210295,9.61401849672906,9.55281281140084,9.44460393293346,9.56019060913256,9.53026268186366,9.4599099423976,9.63572283232929,9.46649306658416,9.52426165596907,9.52466000801659,9.54404486876369,9.50798390120566,9.58015058840006,9.48177851407598,9.60460298436932,9.56775527385972,9.38885479121056,9.67444380547922,9.53145576542399,9.89680778232648,9.57982744446191,9.56654902583747,9.64962202374015,9.42104346931341,9.37442351237033,9.61178211075067,9.7342000191123,9.56498205640426,9.51717204994232,9.45723357254438,9.45863988981466
"Nudt1",7.48984071358337,7.16605314965914,7.40093386269067,7.2066092964116,6.99466013219852,7.08352322832502,7.29044996883323,7.37161172266157,7.55104379082535,7.33657254445865,7.39387837242068,6.9652136924489,7.37867396229406,7.12136870118146,7.43258644121964,7.5051897402888,7.39907872289145,7.21408911576383,7.05168484566217,7.28851777963371,7.31944723532129,6.96116983653688,7.26575052002772,7.24689609247691,7.20782115902593,7.31279869132289,7.56208527634755,7.31702040776958,7.39784435722183,7.38052409324967,7.43791174330587,7.31536186128591,7.23241430733039,7.46450811423415,7.29117315242778,7.25407753961888,7.14786917984623,7.38168140890876,7.07024298019436,7.14615943871108,7.26998022507371,7.05792868600835,7.58061134734191,7.36698016544769,7.1479675493446,7.19047677696304,7.40706472074595,7.20475714859292,7.32026673195535,7.38097029032928,7.10162305696352,7.357849891537,7.27760747205882,7.41595025892951,7.20590269608902,7.25579785406554
"Nuggc",5.62787213257543,5.66204710563623,5.75435778491703,5.30519265772819,5.77681933940233,5.72681070078817,5.89852723938494,5.83710281589523,5.65909944180169,5.47408247313085,5.80362968914988,5.83999697952903,5.27170541956041,6.04080953433486,5.57110810915454,5.583393330044,5.69787194400262,5.58277313267314,5.64650467791847,6.03209906970663,5.78646459830124,6.12304246081098,5.76426393060659,5.77461228702821,5.90825386078777,5.61104378429507,5.48426642866811,5.58129029544666,5.79720538669354,5.63229279357479,5.56815371898879,5.64606541660181,5.63078930748925,5.60918051372433,5.68516732974335,5.63258041470613,5.82873827289899,5.68479395228008,5.73347051179661,5.49465101657623,5.93507157376896,5.69524031089388,5.73432887369378,5.46508444027845,6.0641245286101,5.58959112443125,5.72375423221853,5.7377978773693,5.21644791178773,5.66456475843557,5.71718603304807,5.81933349020686,5.58141365855897,5.66415322829959,5.88535817028659,5.61380173145326
"Nutf2",9.42489615888755,9.2473420731368,9.42466877833168,9.35742591918111,9.4618829100168,9.56283066891302,9.28953429614434,9.17166870059496,9.43897696541906,9.31643162947878,9.13376983348819,9.49515265961762,9.42596983845364,9.3333523450821,9.46799761920573,9.59433840213099,9.21981525938375,9.35985715108713,9.3162110707029,9.36416783200697,9.4785716535294,8.99631106167508,9.43741477529914,9.35763441027495,9.40822576604705,9.41479648766678,9.24832150545284,9.44122869569049,9.32689120339411,9.43377166676041,9.52676065558523,9.48989531204927,9.47393395434853,9.24894843562788,9.39043863915544,9.48963193343756,9.35792993443214,9.3524782906363,9.39286958631712,9.34644023524772,9.15687348874641,9.2122080825149,9.26831640686968,9.22480378498455,9.35354941292215,9.36678520238483,9.33053255780966,9.49981226233718,9.47305365194565,9.32467588316343,9.39017791308907,9.44021335868141,9.63840400252078,9.33636927263755,9.46998321943997,9.521755225509
"Nxph4",6.33723871573118,6.74344006337406,6.13923746205992,7.05583484768473,6.46310232356497,6.27588992447071,6.05056809131347,6.33481724432938,6.14450767111831,6.35275627947509,6.15726831443023,6.36747232531088,6.78233953116908,6.18602028089649,6.74473516316461,6.45764139903751,6.32161901231668,6.30328116721217,6.38827681160034,5.9948477795637,6.66992372735222,6.37482685545903,6.41841712985307,6.45664323126499,6.51909752059568,6.31235748658638,6.40360508988436,6.39527447090104,6.38370217305669,6.40042506383351,6.60295642300075,6.21108967471418,6.54488405512804,6.57160026547627,6.22992011910482,6.35707968330631,6.17620228885421,6.40434896511631,6.47211553404259,6.24857513974268,6.00594373656139,6.46501800287982,6.62160810729112,7.09803153760193,6.93646584141477,7.16784013999145,6.70544950104985,6.80806928568457,6.18741819784763,6.02170417698516,5.85774714680926,6.24751894377076,5.83211589342696,6.43517556354391,5.94860496131026,5.96286468586983
"Olfr1122",5.32075531736115,5.57341029602296,5.32075531736115,5.32075531736115,5.55735486630668,5.32075531736115,5.32075531736115,5.32075531736115,5.32075531736115,5.46864635980767,5.26626930623723,5.48225295401407,5.26626930623723,5.62559675003248,5.26626930623723,5.57795721672081,5.26626930623723,5.26626930623723,5.4830647542413,5.26626930623723,5.26626930623723,5.17660200768055,5.64381291339688,5.44380229998513,5.41381942250641,5.17660200768055,5.41839908091228,5.41645922791482,5.5287384714522,5.49521280224528,5.17660200768055,5.58019806884597,5.17660200768055,5.47628801912206,5.43286074073349,5.40228935525207,5.41731622997694,5.39841302082834,5.17660200768055,5.17660200768055,5.27218871323379,5.27218871323379,5.46882970650168,5.27218871323379,5.27218871323379,5.27218871323379,5.27218871323379,5.48599324500208,5.6053156382109,5.66065661542653,5.56225451509693,5.27218871323379,5.27218871323379,5.27218871323379,5.49693405205994,5.27218871323379
"Olfr15",5.45518172804814,5.22677560486053,5.4867977598669,5.51644781462988,5.63566750247338,5.22677560486053,5.47042450289587,5.63971794687274,5.22677560486053,5.62447095942428,5.50617669225689,5.22070394994988,5.22070394994988,5.42851867747115,5.6433703342791,5.22070394994988,5.69674430834633,5.44087464559811,5.43749939795395,5.22070394994988,5.51894794402866,5.60261103075514,5.33335860157822,5.33335860157822,5.57057601640407,5.33335860157822,5.33335860157822,5.57321582181248,5.33335860157822,5.33335860157822,5.33335860157822,5.56688046140284,5.33335860157822,5.33335860157822,5.58961733463115,5.72346966084796,5.57407282387461,5.33335860157822,5.33335860157822,5.33335860157822,5.4643933665125,5.46988490252544,5.25497718812409,5.25497718812409,5.25497718812409,5.25497718812409,5.57681370988811,5.55706704329377,5.25497718812409,5.47971011982225,5.46025711493655,5.48426678655453,5.46606424011554,5.47950250002391,5.47972252695025,5.71332342763405
"Olfr173",6.1987983469308,6.13567573630617,6.01793248165201,5.96170626369968,6.42206453532451,6.21978620896329,6.14772673369058,6.26656803493319,6.16890582986059,6.1092121091634,6.2682495785369,6.06552965176198,5.99600063744692,6.36860521928254,6.17176658925851,5.99584661409444,6.20167070598424,6.08113623836515,6.32059073019226,6.12392481099544,6.34968601006599,6.20365824132189,6.09211955341648,5.78458122341954,6.28437775575132,6.17728920063224,6.30230224940027,6.26670881562702,6.24147936632485,6.33662911850822,6.00895664636736,6.08939497975743,5.93434560984575,6.18548667234839,6.35867932538607,6.23910241389557,6.07658028325864,5.98339520222504,6.40105206359599,6.2832078629019,6.40054401287835,6.2712971210106,6.07217893262035,5.86570352580463,6.08541278503813,6.20310557147808,6.17893004300153,6.07245992286828,6.30108314321664,6.09806226285888,6.2038150751366,6.14098761462081,5.99389418587867,6.16387191719641,6.24694823763604,6.43799750895303
"Olfr177",5.30855201032639,5.66540645823443,5.30855201032639,5.30855201032639,5.30855201032639,5.55254955789743,5.55220090836173,5.54750584062539,5.30855201032639,5.48094498374149,5.48059202046322,5.27856793017106,5.27856793017106,5.48638265769232,5.49046720451005,5.27856793017106,5.27856793017106,5.49873862581929,5.27856793017106,5.74045335500312,5.57681192424983,5.78770075243208,5.32268041135658,5.32268041135658,5.32268041135658,5.32268041135658,5.32268041135658,5.32268041135658,5.57198673751314,5.54820069279087,5.55321799247734,5.32268041135658,5.32268041135658,5.32268041135658,5.57893914440952,5.32268041135658,5.66270917363142,5.32268041135658,5.32268041135658,5.57486207249643,5.3354311710471,5.55464966169975,5.64389595456474,5.62146542512211,5.12601499265868,5.12601499265868,5.63332131308949,5.6023672896994,5.36183234254612,5.35074792435684,5.41608079452183,5.35530459108913,5.49098073942992,5.3505403045585,5.44353316033132,5.45079323907254
"Olfr181",5.27307908241416,5.27307908241416,5.27307908241416,5.27307908241416,5.27307908241416,5.27307908241416,5.27307908241416,5.61062679129348,5.27307908241416,5.55465789575575,5.2686872051863,5.2686872051863,5.2686872051863,5.2686872051863,5.2686872051863,5.2686872051863,5.2686872051863,5.2686872051863,5.48548265319036,5.2686872051863,5.2686872051863,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.52082743536822,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.27152110921166,5.51223533150806,5.27152110921166,5.27152110921166,5.52370277035151,5.22252794770059,5.22252794770059,5.41916894096849,5.22252794770059,5.22252794770059,5.43836193851649,5.22252794770059,5.22252794770059,5.45834529758803,5.22252794770059,5.22252794770059,5.22252794770059,5.43361499969204,5.22252794770059,5.44727328652675,5.54730619411445
"Olfr460",5.73840143731719,5.34361009291611,5.34361009291611,5.34361009291611,5.81523677459026,5.7652281359761,5.58725899095145,5.34361009291611,5.34361009291611,5.3796800711188,5.46277575985537,5.5507040096338,5.66880634669277,5.47094445046429,5.54366810340159,5.39791353142772,5.69831218189937,5.55791526765858,5.48361098379765,5.40898427180905,5.54225276012839,5.70188487832563,5.55602282301368,5.32165301539934,5.65675334193631,5.58262786375649,5.32165301539934,5.66047395540962,5.57095934155589,5.64026380996407,5.64733737895174,5.32165301539934,5.32165301539934,5.53375316662514,5.57791174845228,5.32165301539934,5.56236723769573,5.32165301539934,5.56804060369988,5.57383467653919,5.40266539703732,5.1932492186489,5.58562525396003,5.62284456555422,5.73394224803888,5.67409021697367,5.74841135772379,5.49533907381859,5.60079525733509,5.51074989276297,5.1932492186489,5.70382738460412,5.55821496542014,5.58135966404536,5.1932492186489,5.42314405062894
"Olfr77",5.46062466839681,5.58907299311724,5.2322185452092,5.52189075497855,5.56644799488917,5.57687441310822,5.47586744324454,5.56976625408852,5.2322185452092,5.61385603634294,5.77816428568637,5.32788534577348,5.32788534577348,5.32788534577348,5.53978462011247,5.54849585965284,5.32788534577348,5.32788534577348,5.32788534577348,5.55956660003417,5.62612933985226,5.67060271451744,5.43995218105628,5.90662126722852,5.44279978826779,5.65638439737315,5.54713721765621,5.20558237344194,5.55771883721358,5.59540581158034,5.4361199545627,5.20558237344194,5.48057917521145,5.41768252466774,5.20558237344194,5.20558237344194,5.54561113571678,5.20558237344194,5.55360618902616,5.64127256455525,5.27012908008809,5.48503679448945,5.27012908008809,5.51876560857881,5.27012908008809,5.48596307090399,5.59196560185212,5.48393361185639,5.60325600506521,5.58762975420216,5.72761705522819,5.5940540825706,5.27012908008809,5.58733701766099,5.49487441891425,5.27012908008809
"Olfr857",5.32114092877827,5.32114092877827,5.32114092877827,5.32114092877827,5.32114092877827,5.5651384763493,5.32114092877827,5.32114092877827,5.32114092877827,5.46151860368388,5.25914155011344,5.25914155011344,5.25914155011344,5.25914155011344,5.25914155011344,5.25914155011344,5.25914155011344,5.69821389312122,5.47593699811751,5.25914155011344,5.47021931293716,5.24929196489647,5.48366177251081,5.51649225720105,5.24929196489647,5.51026681325363,5.24929196489647,5.24929196489647,5.24929196489647,5.24929196489647,5.24929196489647,5.24929196489647,5.24929196489647,5.46139211612227,5.24929196489647,5.24929196489647,5.58932072717131,5.5626726894952,5.24929196489647,5.50147362603632,5.20624090072453,5.50988661990903,5.59861693603566,5.63583624762985,5.51962386273232,5.20624090072453,5.20624090072453,5.20624090072453,5.20624090072453,5.43097383242269,5.20624090072453,5.20624090072453,5.41732795271598,5.20624090072453,5.20624090072453,5.60359472039007
"Opn3",7.75778055786338,7.40848943083732,7.45821453359355,7.74476916651289,7.40832639124797,7.24660705984276,7.77049827940165,7.39128211982049,7.73272297915576,7.74156540226193,7.5406707137083,7.62937070401775,7.56916775657257,7.2968998945774,7.58721568811683,7.66001443737403,7.36070468125924,7.51271174774949,7.66729805535726,7.38153640490249,7.61109853847042,7.24498764369808,7.24110822892537,7.62133993743377,7.39731091885159,7.15234502231366,7.89569155547299,7.263974996974,7.6651561548289,7.26090523747317,8.33358492567678,8.02821146764644,7.84561929836421,7.81540930667673,7.50164083633401,7.73798258303743,7.21117279180572,7.72572378108619,7.23234856254579,7.20938895610405,7.40049675493083,7.2693039650872,7.56543950270745,7.31526568301437,7.35085334525069,7.26624757923694,6.97964169418675,7.4273443510453,7.92554422559045,7.57535514057075,7.86110364052031,7.69542493514404,8.04398634750563,7.62379471732915,7.87171487154516,7.57282194549191
"Optn",9.61251082937752,9.41595352008584,9.68069457640115,9.86088021321705,9.65717958675273,9.63421972135081,9.67537220364584,9.50731852546771,10.0432384053201,9.70810020030041,9.39730191425859,9.7323444747681,10.0857237605541,9.5583441478675,9.78338742838165,9.61877186811535,9.8035092411109,9.60405541329814,9.55850959136619,9.57213040740858,9.69431166139555,9.44592587333012,9.70588541563699,9.81828881834219,9.66541898829921,9.70745910363753,9.93151920722983,9.70186310477236,9.65710019883293,9.60107819269749,9.48951168363767,9.72858702179956,9.79396548332212,9.59641842991909,9.71961524275121,9.54359583069688,9.58087424716129,9.78304352468692,9.71187412941873,9.66908484280088,9.58504271015728,9.60585432351738,9.60450034693006,10.170909129122,9.53089336565904,9.86564090584422,9.72449350165681,9.54315067752979,9.53281525322801,9.62658243563544,9.79061048428664,9.54005908578377,9.57889591851257,9.70697034688848,9.62198285303721,9.79358547397805
"OR5BS1P",5.30864702601843,5.56130200468025,5.30864702601843,5.30864702601843,5.30864702601843,5.30864702601843,5.30864702601843,5.30864702601843,5.30864702601843,5.23205638594019,5.23205638594019,5.44804003371703,5.45271276472229,5.43987111346146,5.23205638594019,5.23205638594019,5.23205638594019,5.23205638594019,5.23205638594019,5.63248485485761,5.44313414876391,5.2267336384242,5.46110344603854,5.60407572959233,5.2267336384242,5.2267336384242,5.46853071165592,5.56555457843448,5.2267336384242,5.2267336384242,5.68635332462341,5.2267336384242,5.2267336384242,5.43883378965,5.2267336384242,5.45242098599572,5.2267336384242,5.2267336384242,5.2267336384242,5.2267336384242,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989,5.50419564401732,5.71649514077773,5.67790821432129,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989,5.26837829412989
"Oxsr1",11.0204201224088,11.0123658601859,11.1120477180279,11.1087772792295,10.9488042141114,11.0625309998434,11.0315574667297,10.9607375958012,11.4790455967872,11.1032415588507,10.9531051036158,11.0588832246909,11.2981992796409,10.9596009091185,11.1763190560942,11.0529120847337,11.1025455326522,11.0518266781959,11.0422087641709,11.0850126267937,11.0978609856092,11.0351105590923,11.0097565146225,11.2506622145523,11.101846652679,11.1371853256672,11.1543700752077,11.1702017739206,11.0717261144906,11.0720378348058,11.1632578925454,11.0341525496528,10.9642714764963,11.0652668344934,11.0188928288635,11.1287230852925,10.9717724746203,11.1189803546908,11.0347725593635,11.0513962355409,10.9959789913801,11.0615537536453,11.0410967436357,11.336835349988,11.1720492431418,11.2461575186053,11.1816546874039,11.0315543558998,10.9604087963723,10.9924853480196,11.0593670067452,10.9691270505236,10.9896971986155,11.1277608523336,11.0390447400933,11.1041827691525
"Oxtr",6.97304580984477,6.2745696472428,6.74798373714433,6.7301900623281,6.42113497664011,6.21234059755701,6.87959843954738,7.25742607723625,6.99112570800509,6.4937351227025,6.81095093268426,6.78135740283549,6.37153721986211,6.87443063616368,7.34627207943461,6.56779501388395,6.43690809929398,6.33695144085821,7.07522679804586,6.93566956151938,6.61905243344375,6.01548407434883,6.36387014257601,6.40232611536183,5.96565564662952,5.83543916126644,6.87541906464488,6.2068244589193,6.70049062948541,6.43590526741461,8.99308560569606,7.01250559171261,6.86815016575729,7.64344170021406,6.53533486022583,7.77903435112833,6.52173515116957,6.99537028742267,6.2594463145757,6.2861354176034,6.5809273011013,6.25599009238098,6.25493034027087,5.73725053626301,6.08474632502661,5.75189257692704,5.89782789215273,6.07756459042847,8.2475853547205,8.74907074144694,8.2703795021304,6.1141751928537,7.23324135554459,7.15843640164826,6.7711706238915,6.3479934941835
